code,nombre,name
31712356,Transistores uniunión.,Unijunction transistors.
31712357,Transistores bipolares de rejilla aislada (IGTB).,Insulated gate bipolar transistors (IGBT).
31712358,Transistores de efecto de campo de unión (JFET).,Junction field effect transistors (JFET).
31712359,Transistores bipolares de unión (BJT).,Bipolar junction transistors (BJT).
31712360,Cristales piezoeléctricos montados.,Mounted piezo-electric crystals.
31720000,Equipo electromecánico.,Electromechanical equipment.
31730000,Equipo electrotécnico.,Electrotechnical equipment.
31731000,Material electrotécnico.,Electrotechnical supplies.
31731100,Módulos.,Modules.
32000000,"Equipos de radio, televisión, comunicaciones y telecomunicaciones y equipos conexos.","Radio, television, communication, telecommunication and related equipment."
32200000,"Aparatos transmisores de radiotelefonía, radiotelegrafía, radiodifusión y televisión.","Transmission apparatus for radiotelephony, radiotelegraphy, radio broadcasting and television."
32210000,Equipo de radiodifusión.,Broadcasting equipment.
32211000,Equipo de producción de radiodifusión.,Broadcast production equipment.
32220000,Aparatos transmisores de televisión sin receptor.,Television transmission apparatus without reception apparatus.
32221000,Radiofaros.,Radio beacons.
32222000,Aparatos de codificación de señales de vídeo.,Video-signal coding machines.
32223000,Aparatos transmisores de vídeo.,Video transmission apparatus.
32224000,Aparatos transmisores de televisión.,Television transmission apparatus.
32230000,Radiotransmisores con receptor.,Radio transmission apparatus with reception apparatus.
32231000,Aparatos de televisión en circuito cerrado.,Closed-circuit television apparatus.
32232000,Equipo de videoconferencia.,Video-conferencing equipment.
32233000,Estaciones de amplificación de radiofrecuencia.,Radio-frequency booster stations.
32234000,Cámaras de televisión en circuito cerrado.,Closed-circuit television cameras.
32235000,Sistema de vigilancia en circuito cerrado.,Closed-circuit surveillance system.
32236000,Radioteléfonos.,Radio telephones.
32237000,Emisores-receptores portátiles.,Walkie-talkies.
32240000,Cámaras de televisión.,Television cameras.
32250000,Teléfonos móviles.,Mobile telephones.
32251000,Teléfonos para automóvil.,Car telephones.
32251100,Kit manos libres.,Hands-free set.
32252000,Teléfonos GSM.,GSM telephones.
32252100,Teléfonos móviles «manos libres».,Hands-free mobile telephones.
32252110,Teléfonos móviles «manos libres» (inalámbricos).,Hands-free mobile telephones (wireless).
32260000,Equipo de transmisión de datos.,Data-transmission equipment.
32270000,Aparatos de transmisión digital.,Digital transmission apparatus.
32300000,"Receptores de televisión y radio, y aparatos de grabación o reproducción de sonido o imagen.","Television and radio receivers, and sound or video recording or reproducing apparatus."
32310000,Receptores de radiodifusión.,Radio broadcast receivers.
32320000,Equipo audiovisual y de televisión.,Television and audio-visual equipment.
32321000,Equipo de proyección de televisión.,Television projection equipment.
32321100,Equipo de vídeo y filmación.,Film equipment.
32321200,Equipo audiovisual.,Audio-visual equipment.
32321300,Materiales audiovisuales.,Audio-visual materials.
32322000,Equipo multimedia.,Multimedia equipment.
32323000,Videomonitores.,Video monitors.
32323100,Videomonitores color.,Colour video monitors.
32323200,Videomonitores monocromo.,Monochrome video monitors.
32323300,Equipo de vídeo.,Video equipment.
32323400,Equipo de reproducción de vídeo.,Video-playback equipment.
32323500,Sistema de vigilancia por vídeo.,Video-surveillance system.
32324000,Receptores de televisión.,Televisions.
32324100,Receptores de televisión en color.,Colour televisions.
32324200,Receptores de televisión monocromo.,Monochrome televisions.
32324300,Equipo de televisión.,Television equipment.
32324310,Antenas de satélite.,Satellite antennas.
32324400,Antenas de televisión.,Television aerials.
32324500,Sintonizadores de vídeo.,Video tuners.
32324600,Descodificadores para televisión digital.,Digital-TV boxes.
32330000,Aparatos de grabación y reproducción de imágenes y sonido.,"Apparatus for sound, video-recording and reproduction."
32331000,Platos giradiscos.,Turntables.
32331100,Tocadiscos.,Record players.
32331200,Lectores de casetes.,Cassette players.
32331300,Aparatos de reproducción del sonido.,Sound-reproduction apparatus.
32331500,Grabadoras.,Recorders.
32331600,Reproductores de MP3.,MP3-player.
32332000,Magnetófonos.,Magnetic tape recorders.
32332100,Dictáfonos.,Dictating machines.
32332200,Contestadores telefónicos.,Telephone-answering machines.
32332300,Grabadores de sonido.,Sound recorders.
32333000,Aparatos de grabación o reproducción de vídeo.,Video recording or reproducing apparatus.
32333100,Grabadores de vídeo.,Video recorders.
32333200,Videocámaras.,Video camcorders.
32333300,Reproductores de vídeo.,Video-reproducing apparatus.
32333400,Lectores de vídeo.,Video players.
32340000,Micrófonos y altavoces.,Microphones and loudspeakers.
32341000,Micrófonos.,Microphones.
32342000,Altavoces.,Loudspeakers.
32342100,Auriculares de casco.,Headphones.
32342200,Auriculares.,Earphones.
32342300,Juegos de micrófonos y altavoces.,Microphones and speaker sets.
32342400,Dispositivos acústicos.,Acoustic devices.
32342410,Equipo de sonido.,Sound equipment.
32342411,Minialtavoces.,Mini speakers.
32342412,Pantallas acústicas (altavoces).,Speakers.
32342420,Pupitre mezclador.,Studio mixing console.
32342430,Sistema de compresión de señales vocales.,Speech-compression system.
32342440,Sistema de correo vocal.,Voice-mail system.
32342450,Registradores de voz.,Voice recorders.
32343000,Amplificadores.,Amplifiers.
32343100,Amplificadores de audiofrecuencia.,Audio-frequency amplifiers.
32343200,Megáfonos.,Megaphones.
32344000,Receptores para radiotelefonía o radiotelegrafía.,Reception apparatus for radiotelephony or radiotelegraphy.
32344100,Receptores portátiles de llamada y radiobúsqueda.,Portable receivers for calling and paging.
32344110,Sistema de registro vocal.,Voice-logging system.
32344200,Receptores de radio.,Radio receivers.
32344210,Equipo de radio.,Radio equipment.
32344220,Aparatos de radiobúsqueda.,Radio pagers.
32344230,Estaciones de radio.,Radio stations.
32344240,Estación repetidora.,Radio tower.
32344250,Instalaciones de radio.,Radio installations.
32344260,Equipo de radio y multiplex.,Radio and multiplex equipment.
32344270,Sistema de control de radio y teléfono.,Radio and telephone control system.
32344280,Radios portátiles.,Portable radios.
32350000,Partes de equipo de sonido y vídeo.,Parts of sound and video equipment.
32351000,Accesorios para equipo de sonido y vídeo.,Accessories for sound and video equipment.
32351100,Equipo de videoedición.,Video-editing equipment.
32351200,Pantallas.,Screens.
32351300,Accesorios para equipos de sonido.,Audio equipment accessories.
32351310,Casetes de audio.,Audio cassettes.
32352000,Antenas y reflectores.,Aerials and reflectors.
32352100,Partes de equipo de radio y radar.,Parts of radio and radar equipment.
32352200,Repuestos y accesorios de radar.,Radar spare parts and accessories.
32353000,Grabaciones de sonido.,Sound recordings.
32353100,Discos.,Records.
32353200,Casetes de música.,Music cassettes.
32354000,Productos de película.,Film products.
32354100,Película para radiología.,Radiology film.
32354110,Película para rayos X.,X-ray film.
32354120,Film diazo azul.,Blue diazo film.
32354200,Película cinematográfica.,Cinematographic film.
32354300,Película fotográfica.,Photographic film.
32354400,Película de impresión instantánea.,Instant-print film.
32354500,Películas de vídeo.,Video films.
32354600,Casetes de vídeo.,Video cassettes.
32354700,Videocintas.,Video tapes.
32354800,Película retráctil.,Cling film.
32360000,Equipo de intercomunicación.,Intercom equipment.
32400000,Redes.,Networks.
32410000,Red de área local.,Local area network.
32411000,Red de anillo con paso de testigo.,Token-ring network.
32412000,Red de comunicaciones.,Communications network.
32412100,Red de telecomunicaciones.,Telecommunications network.
32412110,Red Internet.,Internet network.
32412120,Red Intranet.,Intranet network.
32413000,Red integrada.,Integrated network.
32413100,Encaminadores de red.,Network routers.
32415000,Red Ethernet.,Ethernet network.
32416000,Red RDSI.,ISDN network.
32416100,Red ISDX.,ISDX network.
32417000,Redes multimedia.,Multimedia networks.
32418000,Red de radio.,Radio network.
32420000,Equipo de red.,Network equipment.
32421000,Cableado de red.,Network cabling.
32422000,Componentes de red.,Network components.
32423000,Nodos de red.,Network hubs.
32424000,Infraestructura de red.,Network infrastructure.
32425000,Sistema de explotación de red.,Network operating system.
32426000,Sistema de edición de red.,Network publishing system.
32427000,Sistema de red.,Network system.
32428000,Actualización de la red.,Network upgrade.
32429000,Equipo de red telefónica.,Telephone network equipment.
32430000,Red de área extendida.,Wide area network.
32440000,Equipo de telemetría y equipo terminal.,Telemetry and terminal equipment.
32441000,Equipo de telemetría.,Telemetry equipment.
32441100,Sistema telemétrico de vigilancia.,Telemetry surveillance system.
32441200,Equipo de telemetría y control.,Telemetry and control equipment.
32441300,Sistema de telemática.,Telematics system.
32442000,Cuadros de bornes.,Terminal equipment.
32442100,Cajas de bornes.,Terminal boards.
32442200,Emuladores de bornes.,Terminal boxes.
32442300,Emuladores de bornas.,Terminal emulators.
32442400,Bloques terminales.,Termination blocks.
32500000,Equipo y material para telecomunicaciones.,Telecommunications equipment and supplies.
32510000,Sistema inalámbrico de telecomunicaciones.,Wireless telecommunications system.
32520000,Equipo y cable de telecomunicaciones.,Telecommunications cable and equipment.
32521000,Cable de telecomunicaciones.,Telecommunications cable.
32522000,Equipo de telecomunicaciones.,Telecommunications equipment.
32523000,Instalaciones de telecomunicaciones.,Telecommunications facilities.
32524000,Sistema de telecomunicaciones.,Telecommunications system.
32530000,Equipo del tipo usado para comunicaciones por satélite.,Satellite-related communications equipment.
32531000,Equipo de comunicaciones por satélite.,Satellite communications equipment.
32532000,Antenas parabólicas.,Satellite dishes.
32533000,Estaciones terrestres de telecomunicaciones por satélite.,Satellite earth stations.
32534000,Plataformas satélite.,Satellite platforms.
32540000,Cuadros de conmutadores.,Switchboards.
32541000,Equipo de conmutador.,Switchboard equipment.
32542000,Cuadros de conmutadores para centrales telefónicas.,Switchboard panels.
32543000,Cuadros de conmutadores para centrales telefónicas.,Telephone switchboards.
32544000,Equipo de PABX.,PABX equipment.
32545000,Sistemas de PABX.,PABX systems.
32546000,Equipo de conmutación digital.,Digital switching equipment.
32546100,Conmutadores digitales.,Digital switchboards.
32547000,Conmutadores de vacío.,Vacuum switchboards.
32550000,Equipo telefónico.,Telephone equipment.
32551000,Cables telefónicos y equipo asociado.,Telephone cables and associated equipment.
32551100,Conexiones telefónicas.,Telephone connections.
32551200,Centrales telefónicas.,Telephone exchanges.
32551300,Cascos telefónicos.,Telephone headsets.
32551400,Red telefónica.,Telephone network.
32551500,Cables telefónicos.,Telephone cables.
32552000,Aparatos eléctricos de telefonía o telegrafía por hilo.,Electrical apparatus for line telephony or line telegraphy.
32552100,Aparatos telefónicos.,Telephone sets.
32552110,Teléfonos inalámbricos.,Cordless telephones.
32552120,Teléfonos de emergencia.,Emergency telephones.
32552130,Teléfonos públicos.,Public telephones.
32552140,Equipo de teléfono público de previo pago.,Payphone equipment.
32552150,Teléfonos para personas con deficiencias visuales.,Telephones for visually-impaired.
32552160,Teléfonos para personas con deficiencias auditivas.,Telephones for hearing-impaired.
32552200,Teleimpresoras.,Teleprinters.
32552300,Conmutadores telefónicos o telegráficos.,Telephonic or telegraphic switching apparatus.
32552310,Centrales telefónicas digitales.,Digital telephone exchanges.
32552320,Multiplexores.,Multiplexers.
32552330,Conmutadores telefónicos.,Telephone switching apparatus.
